timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1769050463770,244,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,958,177,5,5,http://4.156.9.169/api/gateway/owners/1,244,0,0
1769050462907,1667,GET /api/customer/owners,200,OK,Petclinic Load Test 1-4,text,true,,12347,176,5,5,http://4.156.9.169/api/customer/owners,1637,0,0
1769050464799,170,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,672,178,5,5,http://4.156.9.169/api/customer/owners/9,170,0,0
1769050465358,152,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-1,text,true,,128,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/2/visits,152,0,37
1769050465468,221,POST /api/customer/owners,201,Created,Petclinic Load Test 1-3,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,221,0,0
1769050464129,1778,GET /api/customer/owners,200,OK,Petclinic Load Test 1-5,text,true,,12347,176,5,5,http://4.156.9.169/api/customer/owners,1625,0,0
1769050466807,154,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,825,178,5,5,http://4.156.9.169/api/customer/owners/8,154,0,0
1769050466962,354,GET /api/vet/vets,200,OK,Petclinic Load Test 1-2,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,354,0,0
1769050467306,134,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,501,178,5,5,http://4.156.9.169/api/customer/owners/5,134,0,0
1769050467493,144,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-3,text,true,,214,286,5,5,http://4.156.9.169/api/visit/owners/*/pets/12/visits,144,0,0
1769050467681,111,POST /api/customer/owners,201,Created,Petclinic Load Test 1-1,text,true,,267,342,5,5,http://4.156.9.169/api/customer/owners,111,0,0
1769050469646,351,GET /api/vet/vets,200,OK,Petclinic Load Test 1-3,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,351,0,0
1769050469880,119,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-1,text,true,,210,190,5,5,http://4.156.9.169/api/visit/owners/*/pets/11/visits,119,0,0
1769050469756,310,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-5,text,true,,232,275,5,5,http://4.156.9.169/api/customer/owners/5/pets,310,0,0
1769050468505,1714,GET /api/customer/owners,200,OK,Petclinic Load Test 1-4,text,true,,12704,176,5,5,http://4.156.9.169/api/customer/owners,1686,0,0
1769050469614,1724,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,12704,176,5,5,http://4.156.9.169/api/customer/owners,1695,0,0
1769050471682,132,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,498,178,5,5,http://4.156.9.169/api/customer/owners/7,132,0,0
1769050472090,108,POST /api/customer/owners,201,Created,Petclinic Load Test 1-1,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,108,0,0
1769050471295,1687,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,12704,176,5,5,http://4.156.9.169/api/customer/owners,1658,0,0
1769050472961,161,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,583,178,5,5,http://4.156.9.169/api/customer/owners/5,160,0,34
1769050472961,347,GET /api/vet/vets,200,OK,Petclinic Load Test 1-5,text,true,,788,169,5,5,http://4.156.9.169/api/vet/vets,346,0,0
1769050473365,117,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-1,text,true,,128,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/2/visits,117,0,0
1769050473942,1731,GET /api/customer/owners,200,OK,Petclinic Load Test 1-4,text,true,,12840,176,5,5,http://4.156.9.169/api/customer/owners,1704,0,0
1769050475595,128,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,664,178,5,5,http://4.156.9.169/api/customer/owners/1,128,0,0
1769050476045,254,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,958,177,5,5,http://4.156.9.169/api/gateway/owners/1,254,0,0
1769050476234,410,GET /api/vet/vets,200,OK,Petclinic Load Test 1-5,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,410,0,0
1769050477105,154,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,672,178,5,5,http://4.156.9.169/api/customer/owners/9,154,0,0
1769050476108,1732,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,12840,176,5,5,http://4.156.9.169/api/customer/owners,1669,0,0
1769050478033,213,POST /api/customer/owners,201,Created,Petclinic Load Test 1-1,text,true,,266,341,5,5,http://4.156.9.169/api/customer/owners,212,0,0
1769050478669,337,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-3,text,true,,233,275,5,5,http://4.156.9.169/api/customer/owners/1/pets,337,0,86
1769050477941,1704,GET /api/customer/owners,200,OK,Petclinic Load Test 1-5,text,true,,12917,176,5,5,http://4.156.9.169/api/customer/owners,1675,0,0
1769050479534,170,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-4,text,true,,128,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/5/visits,170,0,0
1769050480108,130,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,575,178,5,5,http://4.156.9.169/api/customer/owners/6,130,0,0
1769050480355,139,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-1,text,true,,213,285,5,5,http://4.156.9.169/api/visit/owners/*/pets/2/visits,139,0,0
1769050481482,351,GET /api/vet/vets,200,OK,Petclinic Load Test 1-3,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,351,0,0
1769050481930,131,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,924,179,5,5,http://4.156.9.169/api/customer/owners/10,131,0,0
1769050481899,198,POST /api/customer/owners,201,Created,Petclinic Load Test 1-4,text,true,,267,342,5,5,http://4.156.9.169/api/customer/owners,197,0,32
1769050483802,362,GET /api/vet/vets,200,OK,Petclinic Load Test 1-3,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,361,0,0
1769050484109,143,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-4,text,true,,211,190,5,5,http://4.156.9.169/api/visit/owners/*/pets/10/visits,142,0,0
1769050484140,389,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-5,text,true,,233,276,5,5,http://4.156.9.169/api/customer/owners/10/pets,389,0,0
1769050482998,1865,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,13271,176,5,5,http://4.156.9.169/api/customer/owners,1855,0,0
1769050483263,1805,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,13277,176,5,5,http://4.156.9.169/api/customer/owners,1778,0,0
1769050486246,136,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,584,178,5,5,http://4.156.9.169/api/customer/owners/3,136,0,0
1769050486511,110,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,672,178,5,5,http://4.156.9.169/api/customer/owners/9,110,0,0
1769050486634,111,POST /api/customer/owners,201,Created,Petclinic Load Test 1-4,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,111,0,0
1769050486588,346,GET /api/vet/vets,200,OK,Petclinic Load Test 1-5,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,346,0,0
1769050485953,1797,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,13278,176,5,5,http://4.156.9.169/api/customer/owners,1769,0,0
1769050489065,134,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-1,text,true,,211,190,5,5,http://4.156.9.169/api/visit/owners/*/pets/10/visits,134,0,0
1769050489372,132,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,583,178,5,5,http://4.156.9.169/api/customer/owners/5,132,0,0
1769050489587,417,GET /api/vet/vets,200,OK,Petclinic Load Test 1-5,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,417,0,39
1769050488223,1806,GET /api/customer/owners,200,OK,Petclinic Load Test 1-4,text,true,,13408,176,5,5,http://4.156.9.169/api/customer/owners,1782,0,0
1769050488345,2292,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,13415,176,5,5,http://4.156.9.169/api/customer/owners,2264,0,0
1769050491426,273,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,710,177,5,5,http://4.156.9.169/api/gateway/owners/3,273,0,0
1769050491722,288,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-3,text,true,,232,275,5,5,http://4.156.9.169/api/customer/owners/5/pets,287,0,0
1769050492618,207,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,584,178,5,5,http://4.156.9.169/api/customer/owners/3,207,0,0
1769050493083,151,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,1007,179,5,5,http://4.156.9.169/api/customer/owners/10,151,0,0
1769050491598,1841,GET /api/customer/owners,200,OK,Petclinic Load Test 1-5,text,true,,13496,176,5,5,http://4.156.9.169/api/customer/owners,1758,0,0
1769050493593,128,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-3,text,true,,293,190,5,5,http://4.156.9.169/api/visit/owners/*/pets/12/visits,128,0,0
1769050493701,249,POST /api/customer/owners,201,Created,Petclinic Load Test 1-1,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,249,0,0
1769050494524,167,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,504,178,5,5,http://4.156.9.169/api/customer/owners/4,167,0,0
1769050494431,350,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,788,169,5,5,http://4.156.9.169/api/vet/vets,350,0,0
1769050495721,126,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-1,text,true,,214,286,5,5,http://4.156.9.169/api/visit/owners/*/pets/10/visits,126,0,0
1769050496639,159,POST /api/customer/owners,201,Created,Petclinic Load Test 1-3,text,true,,267,342,5,5,http://4.156.9.169/api/customer/owners,159,0,0
1769050496608,309,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-5,text,true,,231,274,5,5,http://4.156.9.169/api/customer/owners/4/pets,309,0,0
1769050495116,2346,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,13792,176,5,5,http://4.156.9.169/api/customer/owners,2317,0,0
1769050495845,1893,GET /api/customer/owners,200,OK,Petclinic Load Test 1-4,text,true,,13793,176,5,5,http://4.156.9.169/api/customer/owners,1791,0,0
1769050497573,372,GET /api/vet/vets,200,OK,Petclinic Load Test 1-1,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,372,0,0
1769050499365,127,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-3,text,true,,426,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/7/visits,127,0,0
1769050500406,130,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,585,178,5,5,http://4.156.9.169/api/customer/owners/4,130,0,0
1769050500671,105,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,825,178,5,5,http://4.156.9.169/api/customer/owners/8,105,0,0
1769050500686,349,GET /api/vet/vets,200,OK,Petclinic Load Test 1-1,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,349,0,0
1769050501652,131,POST /api/customer/owners,201,Created,Petclinic Load Test 1-3,text,true,,267,342,5,5,http://4.156.9.169/api/customer/owners,131,0,0
1769050499880,2321,GET /api/customer/owners,200,OK,Petclinic Load Test 1-5,text,true,,13929,176,5,5,http://4.156.9.169/api/customer/owners,2295,0,0
1769050503255,126,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-4,text,true,,210,190,5,5,http://4.156.9.169/api/visit/owners/*/pets/11/visits,125,0,0
1769050503756,129,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,747,178,5,5,http://4.156.9.169/api/customer/owners/1,129,0,0
1769050504503,348,GET /api/vet/vets,200,OK,Petclinic Load Test 1-3,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,348,0,0
1769050502599,2442,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,14071,176,5,5,http://4.156.9.169/api/customer/owners,2420,0,0
1769050504952,366,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,969,177,5,5,http://4.156.9.169/api/gateway/owners/8,366,0,0
1769050505624,292,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-5,text,true,,233,275,5,5,http://4.156.9.169/api/customer/owners/1/pets,292,0,0
1769050503521,2457,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,14058,176,5,5,http://4.156.9.169/api/customer/owners,2395,0,0
1769050506543,319,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,665,178,5,5,http://4.156.9.169/api/customer/owners/5,319,0,0
1769050507538,95,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-5,text,true,,291,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/4/visits,95,0,0
1769050507707,154,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,672,178,5,5,http://4.156.9.169/api/customer/owners/9,154,0,0
1769050507832,133,POST /api/customer/owners,201,Created,Petclinic Load Test 1-4,text,true,,267,342,5,5,http://4.156.9.169/api/customer/owners,133,0,0
1769050508440,345,GET /api/vet/vets,200,OK,Petclinic Load Test 1-1,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,345,0,0
1769050507397,1926,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,14141,176,5,5,http://4.156.9.169/api/customer/owners,1897,0,0
1769050509728,201,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-4,text,true,,214,286,5,5,http://4.156.9.169/api/visit/owners/*/pets/11/visits,201,0,0
1769050509977,153,POST /api/customer/owners,201,Created,Petclinic Load Test 1-5,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,153,0,0
1769050509061,1898,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,14283,176,5,5,http://4.156.9.169/api/customer/owners,1868,0,0
1769050511049,343,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,788,169,5,5,http://4.156.9.169/api/vet/vets,342,0,0
1769050511750,154,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,584,178,5,5,http://4.156.9.169/api/customer/owners/3,154,0,0
1769050512857,130,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-5,text,true,,429,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/8/visits,127,0,0
1769050511656,1918,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,14421,176,5,5,http://4.156.9.169/api/customer/owners,1895,0,0
1769050513672,104,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,825,178,5,5,http://4.156.9.169/api/customer/owners/8,104,0,0
1769050514601,154,POST /api/customer/owners,201,Created,Petclinic Load Test 1-5,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,154,0,0
1769050513092,1911,GET /api/customer/owners,200,OK,Petclinic Load Test 1-4,text,true,,14420,176,5,5,http://4.156.9.169/api/customer/owners,1887,0,0
1769050514743,277,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-3,text,true,,233,275,5,5,http://4.156.9.169/api/customer/owners/3/pets,276,0,0
1769050516002,350,GET /api/vet/vets,200,OK,Petclinic Load Test 1-2,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,350,0,0
1769050516313,131,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-3,text,true,,210,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/9/visits,131,0,0
1769050516313,137,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,825,178,5,5,http://4.156.9.169/api/customer/owners/8,137,0,0
1769050517403,131,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,665,178,5,5,http://4.156.9.169/api/customer/owners/5,131,0,0
1769050518585,225,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,538,177,5,5,http://4.156.9.169/api/gateway/owners/7,225,0,0
1769050516609,2464,GET /api/customer/owners,200,OK,Petclinic Load Test 1-5,text,true,,14641,176,5,5,http://4.156.9.169/api/customer/owners,2431,0,0
1769050518895,346,GET /api/vet/vets,200,OK,Petclinic Load Test 1-1,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,346,0,0
1769050519269,273,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-4,text,true,,233,274,5,5,http://4.156.9.169/api/customer/owners/5/pets,272,0,0
1769050520298,129,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,672,178,5,5,http://4.156.9.169/api/customer/owners/9,129,0,0
1769050520329,123,POST /api/customer/owners,201,Created,Petclinic Load Test 1-3,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,123,0,0
1769050518677,1944,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,14723,176,5,5,http://4.156.9.169/api/customer/owners,1915,0,0
1769050521523,350,GET /api/vet/vets,200,OK,Petclinic Load Test 1-5,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,350,0,0
1769050522054,159,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-3,text,true,,213,285,5,5,http://4.156.9.169/api/visit/owners/*/pets/9/visits,159,0,0
1769050522539,101,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-4,text,true,,291,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/4/visits,101,0,0
1769050520345,2493,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,14860,176,5,5,http://4.156.9.169/api/customer/owners,2466,0,0
1769050523002,135,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,830,178,5,5,http://4.156.9.169/api/customer/owners/1,134,0,0
1769050524562,213,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,585,178,5,5,http://4.156.9.169/api/customer/owners/4,213,0,0
1769050524702,137,POST /api/customer/owners,201,Created,Petclinic Load Test 1-4,text,true,,267,342,5,5,http://4.156.9.169/api/customer/owners,137,0,0
1769050523409,1958,GET /api/customer/owners,200,OK,Petclinic Load Test 1-5,text,true,,14854,176,5,5,http://4.156.9.169/api/customer/owners,1928,0,0
1769050525599,345,GET /api/vet/vets,200,OK,Petclinic Load Test 1-2,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,345,0,0
1769050526020,108,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-4,text,true,,291,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/4/visits,107,0,0
1769050524235,2471,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,14854,176,5,5,http://4.156.9.169/api/customer/owners,2444,0,0
1769050527437,130,POST /api/customer/owners,201,Created,Petclinic Load Test 1-4,text,true,,267,342,5,5,http://4.156.9.169/api/customer/owners,130,0,0
1769050527234,346,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-1,text,true,,233,275,5,5,http://4.156.9.169/api/customer/owners/4/pets,346,0,36
1769050527823,127,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,668,178,5,5,http://4.156.9.169/api/customer/owners/4,127,0,0
1769050527854,153,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,667,178,5,5,http://4.156.9.169/api/customer/owners/3,153,0,0
1769050529943,144,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-5,text,true,,210,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/2/visits,144,0,0
1769050527776,2630,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,15209,176,5,5,http://4.156.9.169/api/customer/owners,2544,0,0
1769050530039,368,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,367,0,0
1769050528975,2030,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,15209,176,5,5,http://4.156.9.169/api/customer/owners,1999,0,0
1769050529678,2557,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,15216,176,5,5,http://4.156.9.169/api/customer/owners,2530,0,0
1769050532222,136,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,748,178,5,5,http://4.156.9.169/api/customer/owners/5,136,0,0
1769050532316,220,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,803,177,5,5,http://4.156.9.169/api/gateway/owners/5,220,0,0
1769050532563,153,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,830,178,5,5,http://4.156.9.169/api/customer/owners/1,153,0,0
1769050533284,130,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,590,178,5,5,http://4.156.9.169/api/customer/owners/2,130,0,0
1769050533111,351,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,788,169,5,5,http://4.156.9.169/api/vet/vets,351,0,0
1769050534048,311,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-2,text,true,,230,274,5,5,http://4.156.9.169/api/customer/owners/5/pets,311,0,32
1769050534544,125,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-3,text,true,,293,190,5,5,http://4.156.9.169/api/visit/owners/*/pets/12/visits,125,0,0
1769050534528,155,POST /api/customer/owners,201,Created,Petclinic Load Test 1-5,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,155,0,0
1769050536036,210,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-5,text,true,,213,285,5,5,http://4.156.9.169/api/visit/owners/*/pets/2/visits,210,0,0
1769050536362,446,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,446,0,0
1769050534404,2623,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,15296,176,5,5,http://4.156.9.169/api/customer/owners,2519,0,0
1769050537217,131,POST /api/customer/owners,201,Created,Petclinic Load Test 1-3,text,true,,266,341,5,5,http://4.156.9.169/api/customer/owners,130,0,0
1769050535676,2068,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,15433,176,5,5,http://4.156.9.169/api/customer/owners,2038,0,0
1769050538167,358,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,358,0,0
1769050539346,132,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,498,178,5,5,http://4.156.9.169/api/customer/owners/7,132,0,0
1769050539361,158,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-3,text,true,,210,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/6/visits,157,0,41
1769050539392,180,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,828,178,5,5,http://4.156.9.169/api/customer/owners/5,180,0,0
1769050538182,2093,GET /api/customer/owners,200,OK,Petclinic Load Test 1-5,text,true,,15568,176,5,5,http://4.156.9.169/api/customer/owners,2055,0,0
1769050540576,379,GET /api/vet/vets,200,OK,Petclinic Load Test 1-2,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,379,0,0
1769050541609,128,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,1007,179,5,5,http://4.156.9.169/api/customer/owners/10,128,0,0
1769050540003,2058,GET /api/customer/owners,200,OK,Petclinic Load Test 1-4,text,true,,15561,176,5,5,http://4.156.9.169/api/customer/owners,2032,0,0
1769050542045,158,POST /api/customer/owners,201,Created,Petclinic Load Test 1-3,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,158,0,0
1769050542030,312,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-1,text,true,,233,275,5,5,http://4.156.9.169/api/customer/owners/5/pets,312,0,0
1769050543465,127,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-5,text,true,,294,190,5,5,http://4.156.9.169/api/visit/owners/*/pets/10/visits,127,0,0
1769050544493,163,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,672,178,5,5,http://4.156.9.169/api/customer/owners/9,163,0,36
1769050544803,344,GET /api/vet/vets,200,OK,Petclinic Load Test 1-1,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,344,0,0
1769050546169,260,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,637,177,5,5,http://4.156.9.169/api/gateway/owners/4,260,0,0
1769050543823,2637,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,15788,176,5,5,http://4.156.9.169/api/customer/owners,2605,0,0
1769050547052,385,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-4,text,true,,234,275,5,5,http://4.156.9.169/api/customer/owners/9/pets,385,0,0
1769050545039,2414,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,15781,176,5,5,http://4.156.9.169/api/customer/owners,2388,0,0
1769050547922,131,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,1007,179,5,5,http://4.156.9.169/api/customer/owners/10,130,0,0
1769050549427,165,POST /api/customer/owners,201,Created,Petclinic Load Test 1-5,text,true,,267,342,5,5,http://4.156.9.169/api/customer/owners,165,0,0
1769050549473,153,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,830,178,5,5,http://4.156.9.169/api/customer/owners/1,153,0,0
1769050548044,2069,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,15865,176,5,5,http://4.156.9.169/api/customer/owners,2038,0,0
1769050550403,129,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-4,text,true,,293,190,5,5,http://4.156.9.169/api/visit/owners/*/pets/11/visits,129,0,0
1769050550418,345,GET /api/vet/vets,200,OK,Petclinic Load Test 1-2,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,345,0,0
1769050551309,130,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,830,178,5,5,http://4.156.9.169/api/customer/owners/1,130,0,0
1769050551685,224,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-5,text,true,,214,286,5,5,http://4.156.9.169/api/visit/owners/*/pets/10/visits,224,0,32
1769050553410,163,POST /api/customer/owners,201,Created,Petclinic Load Test 1-4,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,163,0,0
1769050554151,279,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-1,text,true,,232,275,5,5,http://4.156.9.169/api/customer/owners/1/pets,279,0,0
